Underlyin,Maturity,LAST,LX,Net 1hn,AS,BS,Impl Vol,Open.Int,Theo 0rice,Volume,BID,BX,ASK,AX,Exp,Strike,BID,BX,ASK,AX,LAST,LX,Net 1hn,AS,BS,Impl Vol,Open.Int,Theo 0rice,Volume
1698.9,315,91,1,-3.00,30.00,51.00,0.13,6206.00,95.64,75.00,93.50,1,97.80,1,,1675.00,93.70,1,98.20,1,100.30,1,-1.90,51.00,47.00,0.17,4694.00,95.95,74.00
1698.9,315,78.76,1,-0.44,28.00,51.00,0.13,17244.00,81.60,4.00,79.60,1,83.60,1,,1700.00,103.80,1,109.20,1,113.70,1,4.90,51.00,51.00,0.17,4396.00,106.50,502.00
1698.9,315,66.27,1,-0.73,47.00,51.00,0.13,2437.00,68.84,4.00,67.00,1,70.70,1,,1725.00,116.00,1,121.30,1,172.28,1,,51.00,51.00,0.17,1.00,118.65,1.00
1698.9,315,56,1,-6.50,29.00,51.00,0.12,15264.00,57.19,201.00,55.50,1,58.90,1,,1750.00,129.60,1,134.70,1,227.05,1,0.00,51.00,47.00,0.17,1001.00,132.14,0.00
1698.9,315,44,1,-3.05,51.00,51.00,0.12,3083.00,46.95,1000.00,45.30,1,48.60,1,,1775.00,144.10,1,149.40,1,, ,,51.00,47.00,0.17,0.00,146.75,
1698.9,315,36.3,1,-1.35,32.00,51.00,0.12,11815.00,37.75,315.00,36.30,1,39.20,1,,1800.00,158.70,1,165.30,1,285.50,1,,51.00,51.00,0.16,0.00,162.00,20.00
1698.9,315,30.25,1,-1.60,51.00,51.00,0.12,3242.00,30.14,4.00,28.70,1,31.60,1,,1825.00,176.70,1,182.60,1,, ,,47.00,26.00,0.17,0.00,179.65,
1698.9,315,23.83,1,-1.22,31.00,31.00,0.12,11674.00,23.94,4.00,22.10,1,25.80,1,,1850.00,194.70,1,200.80,1,214.00,1,-35.90,47.00,51.00,0.17,730.00,197.74,860.00
1698.9,315,17.4,1,-2.62,31.00,31.00,0.11,1453.00,18.59,1.00,17.00,1,20.20,1,,1875.00,211.40,1,222.30,1,, ,,31.00,31.00,0.17,0.00,216.84,
1698.9,315,13.23,1,0.18,31.00,31.00,0.11,19099.00,14.20,6.00,12.80,1,15.60,1,,1900.00,231.80,1,243.10,1,338.70,1,,31.00,31.00,0.17,400.00,237.44,400.00
1698.9,315,9.98,1,-0.90,31.00,31.00,0.11,283.00,10.80,6.00,9.60,1,12.00,1,,1925.00,253.00,1,264.60,1,, ,,31.00,31.00,0.17,0.00,258.79,
1698.9,315,8,1,2.60,1.00,31.00,0.11,1387.00,7.75,1150.00,7.10,1,8.40,1,,1950.00,275.10,1,287.00,1,, ,,31.00,31.00,0.18,0.00,281.04,
1698.9,315,4.8,1,0.30,41.00,1.00,0.11,6757.00,5.00,1.00,4.70,1,5.30,1,,2000.00,321.20,1,333.30,1,548.25,1,,31.00,31.00,0.19,1.00,327.25,1.00
1698.9,315,0.55,1,0.10,1.00,9.00,0.12,93.00,0.53,3.00,0.45,1,0.60,1,,2250.00,566.20,1,578.00,1,, ,,31.00,31.00,0.25,0.00,572.10,
1698.9,315,0.75,1,0.41,41.00,0.00,0.15,138.00,0.28,2.00,0.00,1,0.55,1,,2500.00,814.70,1,826.30,1,900.80,1,36.00,31.00,31.00,0.31,9.00,820.49,8.00
1698.9,326,, ,,114.00,114.00,,,1200.02,,1168.70,1,1172.20,1,,500.00,0.00,1,0.60,1,, ,,114.00,0.00,0.46,,0.30,
1698.9,326,, ,,114.00,114.00,,,1100.24,,1069.30,1,1072.80,1,,600.00,0.00,1,0.75,1,, ,,114.00,0.00,0.41,,0.38,
1698.9,326,, ,,114.00,114.00,,,1000.47,,970.10,1,973.70,1,,700.00,0.20,1,1.10,1,1.00,1,-0.20,114.00,124.00,0.37,10.00,0.65,5.00
1698.9,326,, ,,114.00,114.00,,,950.58,,920.60,1,924.20,1,,750.00,0.45,1,1.35,1,1.30,1,-0.05,21.00,114.00,0.36,19.00,0.90,10.00
1698.9,326,, ,,114.00,114.00,,,900.69,,871.20,1,874.80,1,,800.00,0.80,1,1.75,1,1.80,1,,124.00,124.00,0.34,12.00,1.27,12.00
1698.9,326,, ,,114.00,114.00,,,850.80,,821.90,1,825.60,1,,850.00,1.30,1,2.25,1,, ,,124.00,124.00,0.33,,1.78,
1698.9,326,, ,,114.00,114.00,,,800.91,,772.70,1,776.50,1,,900.00,1.90,1,2.85,1,, ,,124.00,124.00,0.32,,2.37,
1698.9,326,, ,,114.00,114.00,,,775.97,,748.20,1,752.00,1,,925.00,2.30,1,3.30,1,, ,,114.00,114.00,0.32,,2.80,
1698.9,326,, ,,114.00,114.00,,,751.02,,723.70,1,727.50,1,,950.00,2.70,1,3.70,1,, ,,114.00,114.00,0.31,,3.20,
1698.9,326,, ,,114.00,114.00,,,726.08,,699.30,1,703.10,1,,975.00,3.20,1,4.10,1,, ,,114.00,114.00,0.30,,3.65,
1698.9,326,, ,,114.00,114.00,,,701.14,,674.90,1,678.80,1,,1000.00,3.70,1,4.70,1,, ,,114.00,114.00,0.30,,4.20,
1698.9,326,, ,,114.00,114.00,,,676.19,,650.60,1,654.50,1,,1025.00,4.30,1,5.30,1,, ,,114.00,114.00,0.29,,4.80,
1698.9,326,, ,,114.00,114.00,,,651.25,,626.30,1,630.40,1,,1050.00,4.90,1,5.90,1,6.50,1,,114.00,114.00,0.29,10.00,5.40,10.00
1698.9,326,, ,,114.00,114.00,,,626.30,,602.20,1,606.20,1,,1075.00,5.60,1,6.70,1,, ,,114.00,114.00,0.28,,6.15,
1698.9,326,, ,,114.00,114.00,,,601.36,,578.10,1,582.20,1,,1100.00,6.30,1,7.50,1,8.70,1,-2.50,114.00,114.00,0.28,20.00,6.90,10.00
1698.9,326,, ,,114.00,114.00,,,576.42,,554.10,1,558.30,1,,1125.00,7.20,1,8.50,1,, ,,114.00,114.00,0.27,,7.85,
1698.9,326,, ,,114.00,114.00,,,551.47,,530.20,1,534.50,1,,1150.00,8.20,1,9.60,1,, ,,114.00,114.00,0.27,,8.90,
1698.9,326,, ,,114.00,114.00,,,526.53,,506.40,1,510.80,1,,1175.00,9.30,1,10.80,1,, ,,114.00,114.00,0.26,,10.05,
1698.9,326,, ,,114.00,114.00,,,501.58,,482.80,1,487.20,1,,1200.00,10.50,1,12.10,1,, ,,114.00,114.00,0.26,,11.30,
1698.9,326,, ,,114.00,114.00,,,476.64,,459.10,1,463.50,1,,1225.00,11.90,1,13.60,1,, ,,114.00,114.00,0.25,,12.75,
1698.9,326,, ,,114.00,114.00,,,451.69,,436.10,1,440.50,1,,1250.00,13.60,1,15.30,1,, ,,114.00,114.00,0.25,,14.45,
1698.9,326,, ,,114.00,114.00,,,426.75,,412.50,1,417.20,1,,1275.00,15.20,1,17.20,1,, ,,114.00,114.00,0.24,,16.20,
1698.9,326,, ,,63.00,114.00,,,401.81,,390.10,1,394.20,1,,1300.00,17.30,1,19.30,1,18.50,1,-3.10,114.00,114.00,0.24,0.00,18.30,1.00
1698.9,326,, ,,114.00,114.00,,,376.86,,367.40,1,371.90,1,,1325.00,19.40,1,21.50,1,26.00,1,,114.00,114.00,0.23,4.00,20.45,4.00
1698.9,326,, ,,63.00,114.00,,,351.92,,344.80,1,348.90,1,,1350.00,21.70,1,23.90,1,, ,,114.00,114.00,0.23,,22.80,
1698.9,326,, ,,114.00,114.00,,,326.97,,322.50,1,327.20,1,,1375.00,24.70,1,26.90,1,, ,,114.00,114.00,0.22,,25.80,
1698.9,326,, ,,114.00,114.00,0.11,,303.45,,301.20,1,305.70,1,,1400.00,27.80,1,30.20,1,38.10,1,,114.00,114.00,0.22,1.00,29.00,1.00
1698.9,326,, ,,114.00,114.00,0.12,,281.70,,279.40,1,284.00,1,,1425.00,31.20,1,33.60,1,, ,,114.00,114.00,0.21,,32.39,
1698.9,326,, ,,21.00,22.00,0.13,,260.70,,259.00,1,262.40,1,,1450.00,35.00,1,37.50,1,, ,,114.00,114.00,0.21,,36.24,
1698.9,326,, ,,21.00,22.00,0.13,,240.20,,238.50,1,241.90,1,,1475.00,39.30,1,41.50,1,, ,,22.00,166.00,0.20,,40.40,
1698.9,326,, ,,22.00,22.00,0.14,,220.20,,218.50,1,221.90,1,,1500.00,44.10,1,46.40,1,58.00,1,-22.90,22.00,124.00,0.20,17.00,45.24,2.00
1698.9,326,, ,,21.00,22.00,0.14,,200.64,,199.00,1,202.30,1,,1525.00,49.70,1,51.90,1,, ,,22.00,21.00,0.20,,50.79,
1698.9,326,, ,,21.00,22.00,0.14,,181.95,,180.40,1,183.50,1,,1550.00,55.60,1,57.90,1,62.00,1,,22.00,21.00,0.19,300.00,56.75,300.00
1698.9,326,, ,,21.00,166.00,0.14,,163.34,,161.50,1,165.20,1,,1575.00,62.20,1,65.00,1,, ,,166.00,21.00,0.19,,63.60,
1698.9,326,146.55,1,9.90,21.00,22.00,0.14,200.00,146.10,1.00,144.60,1,147.60,1,,1600.00,69.40,1,72.10,1,, ,,22.00,171.00,0.18,,70.75,
1698.9,326,93.2,1,,22.00,22.00,0.14,30.00,129.20,30.00,127.90,1,130.50,1,,1625.00,77.50,1,79.70,1,, ,,22.00,21.00,0.18,,78.60,
1698.9,326,113.45,1,,21.00,22.00,0.13,1.00,113.28,2.00,112.00,1,114.60,1,,1650.00,86.40,1,88.70,1,, ,,22.00,171.00,0.18,,87.53,
1698.9,326,94,1,,22.00,21.00,0.13,200.00,98.34,200.00,97.20,1,99.50,1,,1675.00,96.40,1,99.40,1,, ,,171.00,21.00,0.18,,97.90,
1698.9,326,, ,,21.00,22.00,0.13,,84.30,,83.00,1,85.60,1,,1700.00,107.10,1,110.10,1,, ,,171.00,21.00,0.17,,108.60,
1698.9,326,, ,,21.00,22.00,0.13,,71.39,,70.20,1,72.60,1,,1725.00,119.10,1,122.10,1,, ,,124.00,21.00,0.17,,120.60,
1698.9,326,60.61,1,,21.00,22.00,0.12,5.00,59.59,5.00,58.50,1,60.70,1,,1750.00,132.30,1,135.20,1,, ,,21.00,21.00,0.17,,133.74,
1698.9,326,49.94,1,3.89,22.00,21.00,0.12,36.00,49.15,5.00,48.10,1,50.20,1,,1775.00,146.60,1,150.00,1,, ,,166.00,21.00,0.17,,148.30,
1698.9,326,41.65,1,,21.00,21.00,0.12,2.00,39.75,4.00,38.80,1,40.70,1,,1800.00,162.00,1,165.30,1,, ,,124.00,21.00,0.16,,163.65,
1698.9,326,, ,,22.00,21.00,0.12,,31.85,,31.00,1,32.70,1,,1825.00,178.90,1,182.20,1,, ,,124.00,21.00,0.16,,180.55,
1698.9,326,, ,,21.00,21.00,0.12,,25.09,,24.30,1,25.90,1,,1850.00,197.00,1,200.40,1,214.00,1,,124.00,21.00,0.16,0.00,198.69,430.00
1698.9,326,, ,,114.00,114.00,0.11,,19.44,,18.60,1,20.30,1,,1875.00,215.70,1,219.70,1,, ,,114.00,114.00,0.17,,217.69,
1698.9,326,, ,,114.00,114.00,0.11,,14.95,,14.20,1,15.70,1,,1900.00,236.10,1,240.10,1,, ,,114.00,114.00,0.17,,238.09,
1698.9,326,, ,,114.00,114.00,0.11,,8.75,,8.20,1,9.30,1,,1950.00,279.60,1,283.50,1,, ,,114.00,114.00,0.17,,281.54,
1698.9,326,3.25,1,-0.35,114.00,114.00,0.11,2.00,5.10,2.00,4.60,1,5.60,1,,2000.00,325.70,1,329.60,1,, ,,114.00,114.00,0.18,,327.65,
1698.9,497,1543,1,43.00,21.00,47.00,,2005.00,1599.24,1.00,1546.20,1,1557.90,1,,100.00,0.00,1,0.10,1,0.05,1,0.00,707.00,0.00,0.75,19353.00,0.05,1.00
1698.9,497,1312.7,1,,21.00,47.00,,2001.00,1499.58,1.00,1446.90,1,1458.80,1,,200.00,0.10,1,0.20,1,0.15,1,0.00,25.00,180.00,0.61,67945.00,0.15,42.00
1698.9,497,, ,,47.00,47.00,,2000.00,1449.75,,1397.30,1,1409.30,1,,250.00,0.20,1,0.40,1,0.25,1,0.00,1.00,180.00,0.58,15113.00,0.30,1.00
1698.9,497,, ,,47.00,47.00,,0.00,1399.92,,1347.70,1,1359.70,1,,300.00,0.30,1,0.35,1,0.30,1,-0.05,3.00,180.00,0.53,8818.00,0.33,9.00
1698.9,497,, ,,47.00,21.00,,0.00,1350.09,,1298.20,1,1310.10,1,,350.00,0.40,1,0.45,1,0.40,1,0.00,9.00,180.00,0.50,4669.00,0.42,9.00
1698.9,497,990,1,84.56,47.00,47.00,,8.00,1300.26,5.00,1248.70,1,1260.70,1,,400.00,0.50,1,1.55,1,0.65,1,0.00,3.00,9.00,0.50,1226.00,1.03,100.00
1698.9,497,, ,,47.00,47.00,,0.00,1250.43,,1199.20,1,1211.20,1,,450.00,0.30,1,1.80,1,0.85,1,0.05,31.00,10.00,0.46,608.00,1.05,100.00
1698.9,497,1099.88,1,12.48,47.00,47.00,,3155.00,1200.60,1.00,1149.80,1,1161.80,1,,500.00,0.40,1,2.00,1,1.15,1,-1.20,33.00,31.00,0.44,5519.00,1.20,100.00
1698.9,497,, ,,47.00,47.00,,0.00,1150.77,,1100.40,1,1112.40,1,,550.00,0.40,1,1.80,1,2.85,1,0.35,21.00,21.00,0.40,1548.00,1.10,1.00
1698.9,497,721.12,1,,47.00,21.00,,3.00,1100.94,3.00,1051.20,1,1063.10,1,,600.00,0.75,1,2.70,1,2.00,1,0.00,21.00,21.00,0.39,4211.00,1.72,10.00
1698.9,497,, ,,47.00,47.00,,0.00,1051.11,,1002.00,1,1014.00,1,,650.00,1.15,1,3.10,1,2.55,1,-0.15,31.00,31.00,0.37,2632.00,2.13,4.00
1698.9,497,813.33,1,34.03,47.00,21.00,,2770.00,1001.28,1.00,952.10,1,962.80,1,,700.00,1.75,1,3.70,1,2.80,1,0.00,31.00,31.00,0.36,7342.00,2.72,2.00
1698.9,497,793.91,1,,47.00,21.00,,60.00,951.45,60.00,903.10,1,913.40,1,,750.00,2.00,1,5.20,1,4.66,1,-2.84,21.00,21.00,0.35,3430.00,3.60,164.00
1698.9,497,, ,,47.00,21.00,,0.00,926.54,,878.60,1,889.40,1,,775.00,2.15,1,5.30,1,6.30,1,1.20,21.00,21.00,0.34,404.00,3.73,2.00
1698.9,497,814,1,31.00,47.00,47.00,,2730.00,901.62,100.00,855.10,1,867.10,1,,800.00,3.50,1,3.90,1,4.10,1,-0.10,9.00,271.00,0.32,4663.00,3.70,1.00
1698.9,497,, ,,47.00,47.00,,0.00,876.71,,830.80,1,842.80,1,,825.00,3.00,1,6.10,1,8.00,1,-0.10,31.00,31.00,0.32,201.00,4.55,5.00
1698.9,497,707.15,1,,47.00,47.00,,50.00,851.79,50.00,806.50,1,818.50,1,,850.00,3.50,1,6.60,1,5.20,1,-1.10,31.00,31.00,0.32,3267.00,5.05,2.00
1698.9,497,, ,,47.00,47.00,,0.00,826.88,,782.30,1,794.30,1,,875.00,4.00,1,7.10,1,6.70,1,-0.50,31.00,31.00,0.31,119.00,5.55,2.00
1698.9,497,676.45,1,,47.00,47.00,,60.00,801.96,50.00,758.20,1,770.20,1,,900.00,4.40,1,7.50,1,7.10,1,-0.60,31.00,31.00,0.30,17831.00,5.95,6.00
1698.9,497,, ,,47.00,47.00,,0.00,777.05,,734.20,1,746.20,1,,925.00,5.10,1,9.60,1,8.95,1,-7.35,21.00,31.00,0.30,786.00,7.35,2.00
1698.9,497,434.2,1,34.20,47.00,47.00,,0.00,752.13,1.00,710.20,1,722.20,1,,950.00,5.50,1,9.40,1,18.00,1,3.55,5.00,21.00,0.29,2546.00,7.45,30.00
1698.9,497,, ,,47.00,47.00,,0.00,727.22,,686.40,1,698.40,1,,975.00,6.20,1,11.50,1,9.80,1,-0.60,21.00,21.00,0.29,2519.00,8.85,4.00
1698.9,497,617,1,6.75,47.00,21.00,,2515.00,702.30,1500.00,662.70,1,674.60,1,,1000.00,7.10,1,12.70,1,10.00,1,-1.70,21.00,21.00,0.29,15520.00,9.90,550.00
1698.9,497,, ,,47.00,47.00,,0.00,677.39,,638.90,1,650.90,1,,1025.00,8.00,1,14.10,1,25.00,1,-1.00,21.00,21.00,0.28,993.00,11.05,180.00
1698.9,497,325.5,1,,47.00,47.00,,800.00,652.47,800.00,615.30,1,627.30,1,,1050.00,9.00,1,15.50,1,24.00,1,-1.00,21.00,21.00,0.28,6445.00,12.25,170.00
1698.9,497,319.32,1,15.07,47.00,47.00,,2.00,627.56,1.00,591.80,1,603.80,1,,1075.00,10.20,1,17.10,1,20.83,1,-10.14,21.00,21.00,0.27,458.00,13.65,1.00
1698.9,497,503.05,1,-36.65,47.00,47.00,,502.00,602.64,1.00,568.40,1,580.40,1,,1100.00,11.70,1,18.50,1,14.40,1,-0.60,21.00,21.00,0.27,19864.00,15.10,5.00
1698.9,497,, ,,47.00,47.00,,0.00,577.73,,545.30,1,557.30,1,,1125.00,13.40,1,20.30,1,21.00,1,0.00,21.00,21.00,0.26,3369.00,16.85,50.00
1698.9,497,290,1,35.95,47.00,47.00,,6.00,552.81,1.00,522.30,1,534.30,1,,1150.00,15.20,1,19.90,1,20.00,1,2.30,5.00,21.00,0.25,9384.00,17.55,410.00
1698.9,497,286.15,1,5.28,47.00,47.00,,8.00,527.90,6.00,499.50,1,511.50,1,,1175.00,17.30,1,24.40,1,30.15,1,-1.15,21.00,21.00,0.25,4306.00,20.85,1.00
1698.9,497,471,1,46.09,47.00,47.00,,1987.00,502.98,2.00,477.10,1,488.90,1,,1200.00,19.40,1,26.80,1,22.00,1,-2.85,21.00,21.00,0.25,18558.00,23.10,150.00
1698.9,497,290,1,20.27,47.00,47.00,,502.00,478.07,1.00,454.60,1,466.60,1,,1225.00,21.70,1,29.40,1,28.50,1,-6.64,21.00,21.00,0.25,3990.00,25.55,250.00
1698.9,497,443.64,1,25.05,47.00,21.00,,1847.00,453.15,1.00,431.10,1,440.90,1,,1250.00,24.20,1,32.40,1,28.50,1,-5.09,21.00,21.00,0.24,15411.00,28.30,655.00
1698.9,497,349,1,5.00,21.00,47.00,,2608.00,428.24,1.00,410.60,1,422.10,1,,1275.00,27.20,1,35.40,1,34.80,1,-12.45,21.00,21.00,0.24,6878.00,31.30,1200.00
1698.9,497,376.43,1,21.19,47.00,47.00,,5714.00,403.32,2.00,388.70,1,400.70,1,,1300.00,30.20,1,38.70,1,32.70,1,-6.01,21.00,21.00,0.23,22347.00,34.45,2001.00
1698.9,497,378.5,1,122.00,21.00,47.00,,3402.00,378.41,175.00,367.50,1,379.00,1,,1325.00,33.70,1,42.30,1,38.50,1,-2.90,47.00,21.00,0.23,13772.00,37.99,410.00
1698.9,497,350.7,1,60.43,21.00,47.00,,7913.00,353.49,500.00,346.50,1,357.90,1,,1350.00,37.30,1,46.10,1,43.70,1,1.30,124.00,21.00,0.23,23187.00,41.69,2.00
1698.9,497,219.3,1,3.30,32.00,32.00,0.11,5828.00,331.60,200.00,327.20,1,336.00,1,,1375.00,41.30,1,50.20,1,45.00,1,-10.70,124.00,21.00,0.22,7225.00,45.74,1.00
1698.9,497,304.75,1,3.75,32.00,32.00,0.12,20362.00,311.45,1.00,306.90,1,316.00,1,,1400.00,48.60,1,53.20,1,53.10,1,4.80,32.00,32.00,0.22,36594.00,50.90,8.00
1698.9,497,281,1,-10.20,32.00,32.00,0.13,4363.00,291.45,800.00,286.80,1,296.10,1,,1425.00,53.40,1,58.10,1,57.80,1,-2.00,32.00,32.00,0.22,8956.00,55.74,5.00
1698.9,497,219.4,1,-26.70,32.00,32.00,0.13,11031.00,271.90,2.00,267.30,1,276.50,1,,1450.00,58.70,1,63.40,1,63.00,1,2.10,32.00,32.00,0.21,23798.00,61.04,50.00
1698.9,497,214.2,1,10.20,32.00,32.00,0.13,1845.00,252.70,35.00,248.20,1,257.20,1,,1475.00,64.40,1,69.10,1,69.35,1,-3.65,32.00,32.00,0.21,7604.00,66.74,42.00
1698.9,497,233,1,-0.76,32.00,32.00,0.13,17979.00,233.09,1.00,229.50,1,236.70,1,,1500.00,70.50,1,75.40,1,72.50,1,1.70,32.00,32.00,0.21,27199.00,72.95,500.00
1698.9,497,210,1,10.00,32.00,32.00,0.14,2651.00,214.99,1.00,211.40,1,218.60,1,,1525.00,77.00,1,82.10,1,79.00,1,0.00,32.00,32.00,0.20,4142.00,79.54,1.00
1698.9,497,198.9,1,42.15,32.00,32.00,0.14,9347.00,198.24,3.00,194.10,1,202.40,1,,1550.00,83.40,1,89.30,1,89.75,1,5.50,32.00,32.00,0.20,10956.00,86.35,325.00
1698.9,497,180,1,-3.15,32.00,32.00,0.14,2945.00,180.45,3.00,177.20,1,183.70,1,,1575.00,91.90,1,97.10,1,96.00,1,-4.00,32.00,32.00,0.20,2764.00,94.50,7.00
1698.9,497,169.84,1,3.84,32.00,32.00,0.14,15511.00,163.95,6.00,160.80,1,167.10,1,,1600.00,100.20,1,105.60,1,105.00,1,6.00,32.00,32.00,0.20,16029.00,102.90,550.00
1698.9,497,149.65,1,1.15,32.00,32.00,0.14,5511.00,149.00,13.00,145.20,1,152.80,1,,1625.00,108.70,1,114.60,1,112.00,1,-7.20,32.00,32.00,0.19,9788.00,111.63,7.00
1698.9,497,138.43,1,8.98,32.00,32.00,0.13,13368.00,133.98,12.00,130.30,1,137.70,1,,1650.00,119.10,1,124.50,1,122.70,1,-5.60,32.00,32.00,0.19,8487.00,121.77,200.00
1698.9,497,116.28,1,0.71,32.00,32.00,0.13,1833.00,119.78,12.00,116.20,1,123.40,1,,1675.00,128.50,1,135.20,1,139.00,1,9.00,32.00,32.00,0.19,1639.00,131.85,100.00
1698.9,497,103.03,1,-1.97,32.00,32.00,0.13,9816.00,106.45,212.00,102.90,1,110.00,1,,1700.00,139.90,1,146.60,1,146.00,1,-4.70,32.00,32.00,0.18,4794.00,143.25,200.00
1698.9,497,96,1,-1.65,32.00,32.00,0.13,1368.00,93.95,6.00,90.50,1,97.40,1,,1725.00,152.50,1,158.90,1,154.00,1,,32.00,32.00,0.18,1.00,155.70,1.00
1698.9,497,79.7,1,-2.30,32.00,32.00,0.13,7682.00,82.34,212.00,79.00,1,85.70,1,,1750.00,166.30,1,172.20,1,177.00,1,-45.95,32.00,32.00,0.18,1501.00,169.25,1.00
1698.9,497,72.3,1,25.30,32.00,32.00,0.13,500.00,71.65,1.00,68.40,1,74.90,1,,1775.00,180.20,1,186.40,1,, ,,32.00,32.00,0.18,0.00,183.28,
1698.9,497,60.79,1,1.19,32.00,32.00,0.13,25015.00,61.90,8.00,58.90,1,64.90,1,,1800.00,193.80,1,201.50,1,191.14,1,-1.06,32.00,32.00,0.18,6.00,197.62,3.00
1698.9,497,55.55,1,4.45,32.00,32.00,0.12,358.00,52.45,18.00,50.20,1,54.70,1,,1825.00,209.70,1,217.60,1,263.50,1,13.00,32.00,32.00,0.18,1.00,213.65,1.00
1698.9,497,44.8,1,1.10,32.00,32.00,0.12,4651.00,45.19,88.00,42.50,1,47.90,1,,1850.00,225.50,1,234.60,1,241.30,1,2.05,32.00,32.00,0.18,100.00,230.05,50.00
1698.9,497,40,1,-1.00,32.00,32.00,0.12,459.00,38.19,175.00,35.70,1,40.70,1,,1875.00,243.40,1,252.50,1,, ,,32.00,32.00,0.18,0.00,247.95,
1698.9,497,33,1,0.00,32.00,32.00,0.12,14993.00,32.04,1050.00,29.80,1,34.30,1,,1900.00,261.90,1,271.30,1,517.26,1,,32.00,32.00,0.18,10.00,266.60,10.00
1698.9,497,25.7,1,-0.70,33.00,21.00,0.12,19.00,26.89,3.00,23.40,1,30.40,1,,1925.00,281.00,1,291.40,1,, ,,32.00,32.00,0.18,0.00,286.19,
1698.9,497,24,1,2.00,21.00,21.00,0.12,2832.00,22.35,20.00,18.90,1,25.80,1,,1950.00,300.40,1,312.40,1,, ,,47.00,47.00,0.18,0.00,306.39,
1698.9,497,23,1,8.05,21.00,21.00,0.12,102.00,18.45,100.00,15.00,1,21.90,1,,1975.00,321.30,1,333.30,1,, ,,47.00,47.00,0.18,0.00,327.29,
1698.9,497,14.35,1,-1.30,1.00,1.00,0.12,16430.00,14.45,4.00,12.70,1,16.20,1,,2000.00,342.80,1,354.80,1,361.00,1,-15.60,47.00,47.00,0.19,2512.00,348.79,1.00
1698.9,497,7.15,1,-0.80,21.00,31.00,0.12,11266.00,7.10,5.00,5.10,1,9.10,1,,2100.00,433.70,1,445.70,1,489.00,1,-231.00,47.00,47.00,0.20,2002.00,439.69,2.00
1698.9,497,2.35,1,-1.65,2.00,21.00,0.12,3371.00,3.25,11.00,2.00,1,4.50,1,,2200.00,529.70,1,541.70,1,, ,,47.00,47.00,0.22,2000.00,535.70,
1698.9,497,2.6,1,-0.15,31.00,31.00,0.12,12603.00,2.35,100.00,1.40,1,3.30,1,,2250.00,578.50,1,590.50,1,580.05,1,,47.00,47.00,0.23,2000.00,584.50,1.00
1698.9,497,0.5,1,-0.30,1.00,9.00,0.13,3919.00,0.70,10.00,0.35,1,1.05,1,,2500.00,825.30,1,837.30,1,851.10,1,-34.80,47.00,47.00,0.28,2013.00,831.29,1.00
1698.9,497,0.1,1,0.05,7.00,0.00,0.16,4180.00,0.15,24.00,0.00,1,0.30,1,,3000.00,1321.30,1,1332.80,1,1335.25,1,13.25,21.00,47.00,0.35,124.00,1327.04,1.00
1698.9,525,, ,,11.00,37.00,,,1599.26,,1544.20,1,1555.80,1,,100.00,0.00,1,0.35,1,0.05,1,,100.00,0.00,0.81,2.00,0.18,2.00
1698.9,525,, ,,11.00,37.00,,,1499.62,,1444.90,1,1456.60,1,,200.00,0.00,1,1.00,1,, ,,21.00,0.00,0.67,,0.50,
1698.9,525,, ,,11.00,37.00,,,1449.80,,1395.50,1,1407.10,1,,250.00,0.00,1,1.30,1,, ,,21.00,0.00,0.61,,0.65,
1698.9,525,, ,,11.00,37.00,,,1399.98,,1345.80,1,1357.60,1,,300.00,0.00,1,0.55,1,, ,,21.00,0.00,0.51,,0.28,
1698.9,525,, ,,11.00,37.00,,,1350.16,,1296.30,1,1308.10,1,,350.00,0.00,1,0.60,1,, ,,10.00,0.00,0.47,,0.30,
1698.9,525,, ,,11.00,37.00,,,1300.34,,1247.00,1,1258.70,1,,400.00,0.00,1,1.70,1,, ,,21.00,0.00,0.48,,0.85,
1698.9,525,, ,,11.00,37.00,,,1250.52,,1198.40,1,1209.30,1,,450.00,0.00,1,1.90,1,, ,,21.00,0.00,0.45,,0.95,
1698.9,525,, ,,11.00,37.00,,,1200.70,,1148.30,1,1160.00,1,,500.00,0.20,1,1.80,1,, ,,21.00,21.00,0.41,,1.00,
1698.9,525,, ,,37.00,37.00,,,1150.88,,1098.80,1,1110.80,1,,550.00,0.55,1,2.00,1,, ,,21.00,21.00,0.40,,1.28,
1698.9,525,, ,,37.00,11.00,,,1101.06,,1049.60,1,1061.50,1,,600.00,0.95,1,2.90,1,, ,,21.00,21.00,0.39,,1.93,
1698.9,525,, ,,37.00,11.00,,,1051.24,,1000.00,1,1010.30,1,,650.00,1.45,1,3.40,1,2.95,1,-0.20,21.00,21.00,0.37,22.00,2.43,8.00
1698.9,525,, ,,37.00,37.00,,,1001.42,,951.20,1,963.20,1,,700.00,2.00,1,3.90,1,, ,,21.00,21.00,0.35,,2.95,
1698.9,525,, ,,37.00,37.00,,,951.60,,902.40,1,914.40,1,,750.00,2.15,1,5.30,1,4.50,1,-0.40,21.00,21.00,0.34,12.00,3.72,5.00
1698.9,525,, ,,37.00,37.00,,,926.69,,878.00,1,890.00,1,,775.00,2.55,1,5.70,1,, ,,21.00,21.00,0.33,,4.13,
1698.9,525,, ,,37.00,37.00,,,901.78,,853.70,1,865.70,1,,800.00,2.90,1,6.00,1,, ,,21.00,21.00,0.33,,4.45,
